Likert Scale,Count Negative,Numerical Responses - Text,Quota Carrying Role - Yes/No Question View Filter Only,Quota Carrying Role,WFH Prior to Current Situation,Number of Records,WFH Prior to Current Situation - Question View Filter Only,Response (group),Emp Hash,Other,Question,Question Text,Question Type,Region,Numeric Response Value,Numeric Responses Text,Response
4,0,Agree,,Yes,Never/0 days a week,1,,4,a0292411d83241c43a9a499dc3b9f2a2,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
1,1,Strongly disagree,,No or don't know,2 days a week,1,,1,a0fb5ef4bbe1c9307f2597f088f6c971,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,1,strongly disagree,1 = Strongly disagree
4,0,Agree,,Yes,1 day a week,1,,4,a1524c14f71e298798241ef4aa503190,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
5,0,Strongly agree,,No or don't know,Never/0 days a week,1,,5,a2c5c8da5bb8063a44c8751b597ac954,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,5,strongly agree,5 = Strongly agree
4,0,Agree,,Yes,Never/0 days a week,1,,4,a38b2c14f1dc71bd45d62514b73a74e7,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
4,0,Agree,,No or don't know,1 day a week,1,,4,a45faba619909f3abda26af484fade18,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
,0,,,No or don't know,Never/0 days a week,1,,,a502ac4bb6225898bbe802a50d998910,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,,,
5,0,Strongly agree,,No or don't know,2 days a week,1,,5,a504bce763c9dac1435f609d5e78c2c7,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,5,strongly agree,5 = Strongly agree
4,0,Agree,,No or don't know,1 day a week,1,,4,a55f476226e726393acbfa3a52b7800d,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
4,0,Agree,,No or don't know,Never/0 days a week,1,,4,a563ea814b76dd14567a0221cb6118b7,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
3,0.5,Neutral,,Yes,1 day a week,1,,3,a5e8b9cbef061915774cd0931953d81e,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,3,neutral,3 = Neutral
3,0.5,Neutral,,Yes,1 day a week,1,,3,a737e20ae5153ee826e2d598acd913ff,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,3,neutral,3 = Neutral
3,0.5,Neutral,,No or don't know,1 day a week,1,,3,a780d5a997a33d1be58431897f29ab6d,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,3,neutral,3 = Neutral
,0,,,No or don't know,1 day a week,1,,,a82edfe25fbe563623010e9589116102,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,,,
4,0,Agree,,No or don't know,Never/0 days a week,1,,4,a9514de25630af4f306febab6006c828,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
4,0,Agree,,Yes,Never/0 days a week,1,,4,a9e6212b1f1989af6979f50693dab19f,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
3,0.5,Neutral,,No or don't know,2 days a week,1,,3,ac79a729c34de3c9798b36505686cfca,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,3,neutral,3 = Neutral
4,0,Agree,,No or don't know,Never/0 days a week,1,,4,ad14e97c10b66c29012715f6a46d4d11,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
1,1,Strongly disagree,,No or don't know,1 day a week,1,,1,ad4f3918c0c99e416c2f485b391a4282,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,1,strongly disagree,1 = Strongly disagree
4,0,Agree,,No or don't know,Never/0 days a week,1,,4,ad7a9b1414bc7267056afde10393752a,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
4,0,Agree,,No or don't know,Never/0 days a week,1,,4,adb43b86162a1190939ce255914f9873,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
1,1,Strongly disagree,,No or don't know,Never/0 days a week,1,,1,b00635dc7ab3dd031581a7cd72014c15,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,1,strongly disagree,1 = Strongly disagree
4,0,Agree,,No or don't know,Never/0 days a week,1,,4,b08573bfe3cef4d44d24969d2a8c87ec,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
5,0,Strongly agree,,Yes,5 days a week,1,,5,b1cdcda24fe42b134117e9da2e415919,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,5,strongly agree,5 = Strongly agree
5,0,Strongly agree,,Yes,1 day a week,1,,5,b211c1e19557d75b1c9bc5f55e355407,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,5,strongly agree,5 = Strongly agree
4,0,Agree,,No or don't know,Never/0 days a week,1,,4,b2aec289673b270ff0e72f17f38032fd,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
4,0,Agree,,No or don't know,Never/0 days a week,1,,4,b2dbb49c7a53fbab55ab17879b834292,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
5,0,Strongly agree,,Yes,Never/0 days a week,1,,5,b3f69cca857c71ee5f07076758c9a380,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,5,strongly agree,5 = Strongly agree
5,0,Strongly agree,,Yes,"Always, I am Ohana@Home",1,,5,b4241f8685fde3738fc4159734b75f44,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,5,strongly agree,5 = Strongly agree
5,0,Strongly agree,,No or don't know,Never/0 days a week,1,,5,b469b82f96369853b799cea3bab99b6d,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,5,strongly agree,5 = Strongly agree
4,0,Agree,,Yes,Never/0 days a week,1,,4,b59cace51a569022927d29f290adb06f,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
2,1,Disagree,,No or don't know,1 day a week,1,,2,b5ac8474d585e8248c5d614677bcf76c,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,2,disagree,2 = Disagree
2,1,Disagree,,No or don't know,Never/0 days a week,1,,2,b68a2b6ae73597c9c0f1b2728483b23f,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,2,disagree,2 = Disagree
5,0,Strongly agree,,No or don't know,Never/0 days a week,1,,5,b68d9dea867eb1b48192fca874471b51,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,5,strongly agree,5 = Strongly agree
2,1,Disagree,,Yes,1 day a week,1,,2,b6b97ddba3b6e138b7c89c4d8595e5d8,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,2,disagree,2 = Disagree
3,0.5,Neutral,,No or don't know,Never/0 days a week,1,,3,b6e453caca173346ff12af8cca273f07,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,3,neutral,3 = Neutral
4,0,Agree,,No or don't know,1 day a week,1,,4,b7975305d292bb47fb3934171c2a0685,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
1,1,Strongly disagree,,No or don't know,Never/0 days a week,1,,1,b79aca8ceb437bd33172c09659b103cc,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,1,strongly disagree,1 = Strongly disagree
3,0.5,Neutral,,No or don't know,Never/0 days a week,1,,3,b84bba35a8c185335bf7f1327dfc10c3,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,3,neutral,3 = Neutral
4,0,Agree,,No or don't know,Never/0 days a week,1,,4,b88f437d9e87b1f371a31d698c9bf48e,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
5,0,Strongly agree,,Yes,Never/0 days a week,1,,5,b895632b1386938a7879ad8dd44b9da9,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,5,strongly agree,5 = Strongly agree
4,0,Agree,,No or don't know,1 day a week,1,,4,b9388a84e67c0e36ce55322d2d908ce7,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
2,1,Disagree,,No or don't know,Never/0 days a week,1,,2,b9c3b5bf0f399eccd47d90f357ba26fc,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,2,disagree,2 = Disagree
3,0.5,Neutral,,No or don't know,Never/0 days a week,1,,3,ba4dcaca5b0e30e1058c96c26fd49f62,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,3,neutral,3 = Neutral
2,1,Disagree,,Yes,"Always, I am Ohana@Home",1,,2,bb2dc6d0aad025c7a17f305ac0877f91,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,2,disagree,2 = Disagree
4,0,Agree,,No or don't know,2 days a week,1,,4,bb3641b6f4620c479bf846309325ebf8,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
4,0,Agree,,Yes,1 day a week,1,,4,bc5fa134db4e334bd5c62f18ab871ef5,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
5,0,Strongly agree,,No or don't know,1 day a week,1,,5,bc6ddf5d14fb4470bf7c23e9ee036ae2,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,5,strongly agree,5 = Strongly agree
4,0,Agree,,Yes,5 days a week,1,,4,bd1ce6b77de6d0df8999e5742d344ccf,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
5,0,Strongly agree,,No or don't know,1 day a week,1,,5,bd8a5529f91434dc01c330178a13e3d9,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,5,strongly agree,5 = Strongly agree
4,0,Agree,,No or don't know,Never/0 days a week,1,,4,bdc262ed915ff9ba3c852d195c4eacb0,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
4,0,Agree,,No or don't know,1 day a week,1,,4,be37fd641feb226b15e4ce85dc2a301b,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,4,agree,4 = Agree
2,1,Disagree,,No or don't know,Never/0 days a week,1,,2,bf0b601a967ca6e8430b624643c74a99,,33,I have a strong social support network in the city I currently live in that I could call on for assistance if I needed to.,number,AMER,2,disagree,2 = Disagree
