Airline,Dest Latitude,Dest Longitude,Destination airport,Origin Latitude,Origin Longitude,Origin airport
WN,36.728,-86.4041,PHX,33.263,-112.029,BNA
WN,37.2142,-121.5544,PHX,33.263,-112.029,SJC
WN,37.378,-122.2229,PHX,33.263,-112.029,SFO
WN,37.4316,-122.1314,PHX,33.263,-112.029,OAK
WN,38.4143,-121.3526,PHX,33.263,-112.029,SMF
WN,38.4451,-90.2135,PHX,33.263,-112.029,STL
WN,39.1031,-76.406,PHX,33.263,-112.029,BWI
WN,39.1751,-94.425,PHX,33.263,-112.029,MCI
WN,39.2954,-119.465,PHX,33.263,-112.029,RNO
WN,39.432,-86.1739,PHX,33.263,-112.029,IND
WN,39.513,-104.401,PHX,33.263,-112.029,DEN
WN,39.5219,-75.1428,PHX,33.263,-112.029,PHL
WN,39.5952,-82.533,PHX,33.263,-112.029,CMH
WN,40.2929,-80.1358,PHX,33.263,-112.029,PIT
WN,40.4132,-74.107,PHX,33.263,-112.029,EWR
WN,40.4718,-111.5839,PHX,33.263,-112.029,SLC
WN,41.189,-95.5337,PHX,33.263,-112.029,OMA
WN,41.479,-87.458,PHX,33.263,-112.029,MDW
WN,42.1244,-83.2112,PHX,33.263,-112.029,DTW
WN,42.5625,-78.4355,PHX,33.263,-112.029,BUF
WN,42.565,-87.5347,PHX,33.263,-112.029,MKE
WN,43.3351,-116.1322,PHX,33.263,-112.029,BOI
WN,44.5249,-93.13,PHX,33.263,-112.029,MSP
WN,45.3519,-122.3551,PHX,33.263,-112.029,PDX
WN,47.2656,-122.1833,PHX,33.263,-112.029,SEA
WN,47.3711,-117.321,PHX,33.263,-112.029,GEG
WN,27.5831,-82.3159,BHM,33.3346,-86.4512,TPA
WN,28.2544,-81.1857,BHM,33.3346,-86.4512,MCO
WN,29.3843,-95.1644,BHM,33.3346,-86.4512,HOU
WN,32.5049,-96.516,BHM,33.3346,-86.4512,DAL
WN,36.449,-115.98,BHM,33.3346,-86.4512,LAS
WN,39.1031,-76.406,BHM,33.3346,-86.4512,BWI
WN,41.479,-87.458,BHM,33.3346,-86.4512,MDW
WN,26.321,-81.4518,ATL,33.3825,-84.2537,RSW
WN,26.4059,-80.544,ATL,33.3825,-84.2537,PBI
WN,26.421,-80.99,ATL,33.3825,-84.2537,FLL
WN,27.5831,-82.3159,ATL,33.3825,-84.2537,TPA
WN,28.2544,-81.1857,ATL,33.3825,-84.2537,MCO
WN,29.321,-98.2811,ATL,33.3825,-84.2537,SAT
WN,29.3843,-95.1644,ATL,33.3825,-84.2537,HOU
WN,29.5936,-90.1528,ATL,33.3825,-84.2537,MSY
WN,30.114,-97.4011,ATL,33.3825,-84.2537,AUS
WN,30.2938,-81.4116,ATL,33.3825,-84.2537,JAX
WN,32.44,-117.1122,ATL,33.3825,-84.2537,SAN
WN,33.263,-112.029,ATL,33.3825,-84.2537,PHX
WN,33.5633,-118.2429,ATL,33.3825,-84.2537,LAX
WN,35.2335,-97.362,ATL,33.3825,-84.2537,OKC
WN,35.5239,-78.4714,ATL,33.3825,-84.2537,RDU
WN,36.449,-115.98,ATL,33.3825,-84.2537,LAS
WN,36.534,-76.124,ATL,33.3825,-84.2537,ORF
WN,37.3018,-77.191,ATL,33.3825,-84.2537,RIC
WN,37.378,-122.2229,ATL,33.3825,-84.2537,SFO
WN,38.4451,-90.2135,ATL,33.3825,-84.2537,STL
WN,38.517,-77.215,ATL,33.3825,-84.2537,DCA
WN,39.1031,-76.406,ATL,33.3825,-84.2537,BWI
WN,39.1751,-94.425,ATL,33.3825,-84.2537,MCI
WN,39.432,-86.1739,ATL,33.3825,-84.2537,IND
WN,39.513,-104.401,ATL,33.3825,-84.2537,DEN
WN,39.5219,-75.1428,ATL,33.3825,-84.2537,PHL
WN,39.548,-84.139,ATL,33.3825,-84.2537,DAY
WN,39.5952,-82.533,ATL,33.3825,-84.2537,CMH
WN,40.2929,-80.1358,ATL,33.3825,-84.2537,PIT
WN,40.4638,-73.5221,ATL,33.3825,-84.2537,LGA
WN,41.479,-87.458,ATL,33.3825,-84.2537,MDW
WN,41.562,-72.4059,ATL,33.3825,-84.2537,BDL
WN,42.1244,-83.2112,ATL,33.3825,-84.2537,DTW
WN,42.2151,-71.018,ATL,33.3825,-84.2537,BOS
WN,42.565,-87.5347,ATL,33.3825,-84.2537,MKE
WN,44.5249,-93.13,ATL,33.3825,-84.2537,MSP
WN,30.114,-97.4011,LBB,33.3949,-101.4922,AUS
WN,32.5049,-96.516,LBB,33.3949,-101.4922,DAL
WN,36.449,-115.98,LBB,33.3949,-101.4922,LAS
WN,29.3843,-95.1644,SNA,33.4032,-117.525,HOU
WN,33.263,-112.029,SNA,33.4032,-117.525,PHX
WN,36.449,-115.98,SNA,33.4032,-117.525,LAS
WN,37.2142,-121.5544,SNA,33.4032,-117.525,SJC
WN,37.378,-122.2229,SNA,33.4032,-117.525,SFO
WN,37.4316,-122.1314,SNA,33.4032,-117.525,OAK
WN,38.4143,-121.3526,SNA,33.4032,-117.525,SMF
WN,39.513,-104.401,SNA,33.4032,-117.525,DEN
WN,29.321,-98.2811,LAX,33.5633,-118.2429,SAT
WN,29.3843,-95.1644,LAX,33.5633,-118.2429,HOU
WN,29.5936,-90.1528,LAX,33.5633,-118.2429,MSY
WN,30.114,-97.4011,LAX,33.5633,-118.2429,AUS
WN,31.4824,-106.224,LAX,33.5633,-118.2429,ELP
WN,32.658,-110.5629,LAX,33.5633,-118.2429,TUS
WN,33.263,-112.029,LAX,33.5633,-118.2429,PHX
WN,33.3825,-84.2537,LAX,33.5633,-118.2429,ATL
WN,36.449,-115.98,LAX,33.5633,-118.2429,LAS
WN,36.728,-86.4041,LAX,33.5633,-118.2429,BNA
WN,37.2142,-121.5544,LAX,33.5633,-118.2429,SJC
WN,37.378,-122.2229,LAX,33.5633,-118.2429,SFO
WN,37.4316,-122.1314,LAX,33.5633,-118.2429,OAK
WN,38.4143,-121.3526,LAX,33.5633,-118.2429,SMF
WN,38.4451,-90.2135,LAX,33.5633,-118.2429,STL
WN,39.1031,-76.406,LAX,33.5633,-118.2429,BWI
WN,39.1751,-94.425,LAX,33.5633,-118.2429,MCI
WN,39.2954,-119.465,LAX,33.5633,-118.2429,RNO
WN,39.513,-104.401,LAX,33.5633,-118.2429,DEN
WN,40.4718,-111.5839,LAX,33.5633,-118.2429,SLC
WN,41.479,-87.458,LAX,33.5633,-118.2429,MDW
WN,42.565,-87.5347,LAX,33.5633,-118.2429,MKE
WN,33.263,-112.029,BUR,34.122,-118.2131,PHX
WN,36.449,-115.98,BUR,34.122,-118.2131,LAS
WN,37.2142,-121.5544,BUR,34.122,-118.2131,SJC
WN,37.4316,-122.1314,BUR,34.122,-118.2131,OAK
WN,38.4143,-121.3526,BUR,34.122,-118.2131,SMF
WN,39.513,-104.401,BUR,34.122,-118.2131,DEN
WN,33.263,-112.029,ONT,34.321,-117.364,PHX
WN,36.449,-115.98,ONT,34.321,-117.364,LAS
WN,37.2142,-121.5544,ONT,34.321,-117.364,SJC
WN,37.4316,-122.1314,ONT,34.321,-117.364,OAK
WN,38.4143,-121.3526,ONT,34.321,-117.364,SMF
WN,39.513,-104.401,ONT,34.321,-117.364,DEN
WN,41.479,-87.458,ONT,34.321,-117.364,MDW
WN,29.3843,-95.1644,LIT,34.4346,-92.1327,HOU
WN,32.5049,-96.516,LIT,34.4346,-92.1327,DAL
WN,33.263,-112.029,LIT,34.4346,-92.1327,PHX
WN,36.449,-115.98,LIT,34.4346,-92.1327,LAS
WN,39.1031,-76.406,LIT,34.4346,-92.1327,BWI
WN,41.479,-87.458,LIT,34.4346,-92.1327,MDW
WN,28.2544,-81.1857,CLT,35.125,-80.5635,MCO
WN,29.3843,-95.1644,CLT,35.125,-80.5635,HOU
WN,39.1031,-76.406,CLT,35.125,-80.5635,BWI
WN,41.479,-87.458,CLT,35.125,-80.5635,MDW
WN,32.5049,-96.516,AMA,35.139,-101.4221,DAL
WN,36.449,-115.98,AMA,35.139,-101.4221,LAS
WN,39.513,-104.401,AMA,35.139,-101.4221,DEN
WN,27.5831,-82.3159,MEM,35.232,-89.5836,TPA
WN,28.2544,-81.1857,MEM,35.232,-89.5836,MCO
WN,29.3843,-95.1644,MEM,35.232,-89.5836,HOU
WN,39.1031,-76.406,MEM,35.232,-89.5836,BWI
WN,41.479,-87.458,MEM,35.232,-89.5836,MDW
WN,29.3843,-95.1644,OKC,35.2335,-97.362,HOU
WN,32.5049,-96.516,OKC,35.2335,-97.362,DAL
WN,33.263,-112.029,OKC,35.2335,-97.362,PHX
WN,33.3825,-84.2537,OKC,35.2335,-97.362,ATL
WN,36.449,-115.98,OKC,35.2335,-97.362,LAS
WN,38.4451,-90.2135,OKC,35.2335,-97.362,STL
WN,39.1031,-76.406,OKC,35.2335,-97.362,BWI
WN,39.513,-104.401,OKC,35.2335,-97.362,DEN
WN,41.479,-87.458,OKC,35.2335,-97.362,MDW
WN,26.421,-80.99,RDU,35.5239,-78.4714,FLL
WN,27.5831,-82.3159,RDU,35.5239,-78.4714,TPA
WN,28.2544,-81.1857,RDU,35.5239,-78.4714,MCO
WN,29.3843,-95.1644,RDU,35.5239,-78.4714,HOU
WN,33.263,-112.029,RDU,35.5239,-78.4714,PHX
WN,33.3825,-84.2537,RDU,35.5239,-78.4714,ATL
WN,36.449,-115.98,RDU,35.5239,-78.4714,LAS
WN,36.728,-86.4041,RDU,35.5239,-78.4714,BNA
WN,38.4451,-90.2135,RDU,35.5239,-78.4714,STL
WN,39.1031,-76.406,RDU,35.5239,-78.4714,BWI
WN,39.513,-104.401,RDU,35.5239,-78.4714,DEN
WN,41.479,-87.458,RDU,35.5239,-78.4714,MDW
WN,29.3843,-95.1644,TUL,36.1154,-95.5317,HOU
WN,32.5049,-96.516,TUL,36.1154,-95.5317,DAL
WN,33.263,-112.029,TUL,36.1154,-95.5317,PHX
WN,36.449,-115.98,TUL,36.1154,-95.5317,LAS
WN,38.4451,-90.2135,TUL,36.1154,-95.5317,STL
WN,39.513,-104.401,TUL,36.1154,-95.5317,DEN
WN,41.479,-87.458,TUL,36.1154,-95.5317,MDW
WN,26.421,-80.99,LAS,36.449,-115.98,FLL
WN,27.5831,-82.3159,LAS,36.449,-115.98,TPA
WN,28.2544,-81.1857,LAS,36.449,-115.98,MCO
WN,29.321,-98.2811,LAS,36.449,-115.98,SAT
WN,29.3843,-95.1644,LAS,36.449,-115.98,HOU
WN,29.5936,-90.1528,LAS,36.449,-115.98,MSY
WN,30.114,-97.4011,LAS,36.449,-115.98,AUS
WN,30.2938,-81.4116,LAS,36.449,-115.98,JAX
WN,31.4824,-106.224,LAS,36.449,-115.98,ELP
WN,31.5633,-102.126,LAS,36.449,-115.98,MAF
WN,32.44,-117.1122,LAS,36.449,-115.98,SAN
WN,32.658,-110.5629,LAS,36.449,-115.98,TUS
WN,33.263,-112.029,LAS,36.449,-115.98,PHX
WN,33.3346,-86.4512,LAS,36.449,-115.98,BHM
WN,33.3825,-84.2537,LAS,36.449,-115.98,ATL
WN,33.3949,-101.4922,LAS,36.449,-115.98,LBB
WN,33.4032,-117.525,LAS,36.449,-115.98,SNA
WN,33.5633,-118.2429,LAS,36.449,-115.98,LAX
WN,34.122,-118.2131,LAS,36.449,-115.98,BUR
WN,34.321,-117.364,LAS,36.449,-115.98,ONT
WN,34.4346,-92.1327,LAS,36.449,-115.98,LIT
WN,35.139,-101.4221,LAS,36.449,-115.98,AMA
WN,35.2335,-97.362,LAS,36.449,-115.98,OKC
WN,35.5239,-78.4714,LAS,36.449,-115.98,RDU
WN,36.1154,-95.5317,LAS,36.449,-115.98,TUL
WN,36.728,-86.4041,LAS,36.449,-115.98,BNA
WN,37.2142,-121.5544,LAS,36.449,-115.98,SJC
WN,37.378,-122.2229,LAS,36.449,-115.98,SFO
WN,37.3859,-97.2559,LAS,36.449,-115.98,ICT
WN,37.4316,-122.1314,LAS,36.449,-115.98,OAK
WN,38.4143,-121.3526,LAS,36.449,-115.98,SMF
WN,38.4451,-90.2135,LAS,36.449,-115.98,STL
WN,39.1031,-76.406,LAS,36.449,-115.98,BWI
WN,39.1751,-94.425,LAS,36.449,-115.98,MCI
WN,39.2954,-119.465,LAS,36.449,-115.98,RNO
WN,39.432,-86.1739,LAS,36.449,-115.98,IND
WN,39.513,-104.401,LAS,36.449,-115.98,DEN
WN,39.5219,-75.1428,LAS,36.449,-115.98,PHL
WN,39.5952,-82.533,LAS,36.449,-115.98,CMH
WN,40.2929,-80.1358,LAS,36.449,-115.98,PIT
WN,40.4718,-111.5839,LAS,36.449,-115.98,SLC
WN,41.189,-95.5337,LAS,36.449,-115.98,OMA
WN,41.2442,-81.5059,LAS,36.449,-115.98,CLE
WN,41.322,-93.3945,LAS,36.449,-115.98,DSM
WN,41.479,-87.458,LAS,36.449,-115.98,MDW
WN,41.562,-72.4059,LAS,36.449,-115.98,BDL
WN,42.1244,-83.2112,LAS,36.449,-115.98,DTW
WN,42.4453,-73.481,LAS,36.449,-115.98,ALB
WN,42.5625,-78.4355,LAS,36.449,-115.98,BUF
WN,42.565,-87.5347,LAS,36.449,-115.98,MKE
WN,43.3351,-116.1322,LAS,36.449,-115.98,BOI
WN,45.3519,-122.3551,LAS,36.449,-115.98,PDX
WN,47.2656,-122.1833,LAS,36.449,-115.98,SEA
WN,47.3711,-117.321,LAS,36.449,-115.98,GEG
WN,28.2544,-81.1857,ORF,36.534,-76.124,MCO
WN,33.3825,-84.2537,ORF,36.534,-76.124,ATL
WN,39.1031,-76.406,ORF,36.534,-76.124,BWI
WN,41.479,-87.458,ORF,36.534,-76.124,MDW
WN,26.421,-80.99,BNA,36.728,-86.4041,FLL
WN,27.5831,-82.3159,BNA,36.728,-86.4041,TPA
WN,28.2544,-81.1857,BNA,36.728,-86.4041,MCO
WN,29.321,-98.2811,BNA,36.728,-86.4041,SAT
WN,29.3843,-95.1644,BNA,36.728,-86.4041,HOU
WN,29.5936,-90.1528,BNA,36.728,-86.4041,MSY
WN,30.114,-97.4011,BNA,36.728,-86.4041,AUS
WN,30.2823,-87.1114,BNA,36.728,-86.4041,PNS
WN,30.2938,-81.4116,BNA,36.728,-86.4041,JAX
WN,32.44,-117.1122,BNA,36.728,-86.4041,SAN
WN,32.5355,-80.225,BNA,36.728,-86.4041,CHS
WN,33.263,-112.029,BNA,36.728,-86.4041,PHX
WN,33.5633,-118.2429,BNA,36.728,-86.4041,LAX
WN,35.5239,-78.4714,BNA,36.728,-86.4041,RDU
WN,36.449,-115.98,BNA,36.728,-86.4041,LAS
WN,38.4451,-90.2135,BNA,36.728,-86.4041,STL
WN,39.1031,-76.406,BNA,36.728,-86.4041,BWI
WN,39.1751,-94.425,BNA,36.728,-86.4041,MCI
WN,39.513,-104.401,BNA,36.728,-86.4041,DEN
WN,39.5219,-75.1428,BNA,36.728,-86.4041,PHL
WN,39.5952,-82.533,BNA,36.728,-86.4041,CMH
WN,40.2929,-80.1358,BNA,36.728,-86.4041,PIT
WN,40.4132,-74.107,BNA,36.728,-86.4041,EWR
WN,40.4638,-73.5221,BNA,36.728,-86.4041,LGA
WN,41.2442,-81.5059,BNA,36.728,-86.4041,CLE
WN,41.479,-87.458,BNA,36.728,-86.4041,MDW
WN,42.1244,-83.2112,BNA,36.728,-86.4041,DTW
WN,42.2151,-71.018,BNA,36.728,-86.4041,BOS
WN,30.114,-97.4011,SJC,37.2142,-121.5544,AUS
WN,32.44,-117.1122,SJC,37.2142,-121.5544,SAN
WN,33.263,-112.029,SJC,37.2142,-121.5544,PHX
WN,33.4032,-117.525,SJC,37.2142,-121.5544,SNA
WN,33.5633,-118.2429,SJC,37.2142,-121.5544,LAX
WN,34.122,-118.2131,SJC,37.2142,-121.5544,BUR
WN,34.321,-117.364,SJC,37.2142,-121.5544,ONT
WN,36.449,-115.98,SJC,37.2142,-121.5544,LAS
WN,39.513,-104.401,SJC,37.2142,-121.5544,DEN
WN,41.479,-87.458,SJC,37.2142,-121.5544,MDW
WN,45.3519,-122.3551,SJC,37.2142,-121.5544,PDX
WN,47.2656,-122.1833,SJC,37.2142,-121.5544,SEA
WN,28.2544,-81.1857,RIC,37.3018,-77.191,MCO
WN,33.3825,-84.2537,RIC,37.3018,-77.191,ATL
WN,32.44,-117.1122,SFO,37.378,-122.2229,SAN
WN,33.263,-112.029,SFO,37.378,-122.2229,PHX
WN,33.3825,-84.2537,SFO,37.378,-122.2229,ATL
WN,33.4032,-117.525,SFO,37.378,-122.2229,SNA
WN,33.5633,-118.2429,SFO,37.378,-122.2229,LAX
WN,36.449,-115.98,SFO,37.378,-122.2229,LAS
WN,39.513,-104.401,SFO,37.378,-122.2229,DEN
WN,41.479,-87.458,SFO,37.378,-122.2229,MDW
WN,42.565,-87.5347,SFO,37.378,-122.2229,MKE
WN,32.5049,-96.516,ICT,37.3859,-97.2559,DAL
WN,36.449,-115.98,ICT,37.3859,-97.2559,LAS
WN,41.479,-87.458,ICT,37.3859,-97.2559,MDW
WN,29.3843,-95.1644,OAK,37.4316,-122.1314,HOU
WN,30.114,-97.4011,OAK,37.4316,-122.1314,AUS
WN,32.44,-117.1122,OAK,37.4316,-122.1314,SAN
WN,33.263,-112.029,OAK,37.4316,-122.1314,PHX
WN,33.4032,-117.525,OAK,37.4316,-122.1314,SNA
WN,33.5633,-118.2429,OAK,37.4316,-122.1314,LAX
WN,34.122,-118.2131,OAK,37.4316,-122.1314,BUR
WN,34.321,-117.364,OAK,37.4316,-122.1314,ONT
WN,36.449,-115.98,OAK,37.4316,-122.1314,LAS
WN,39.1751,-94.425,OAK,37.4316,-122.1314,MCI
WN,39.513,-104.401,OAK,37.4316,-122.1314,DEN
WN,40.4718,-111.5839,OAK,37.4316,-122.1314,SLC
WN,41.479,-87.458,OAK,37.4316,-122.1314,MDW
WN,43.3351,-116.1322,OAK,37.4316,-122.1314,BOI
WN,45.3519,-122.3551,OAK,37.4316,-122.1314,PDX
WN,47.2656,-122.1833,OAK,37.4316,-122.1314,SEA
WN,47.3711,-117.321,OAK,37.4316,-122.1314,GEG
WN,32.44,-117.1122,SMF,38.4143,-121.3526,SAN
WN,33.263,-112.029,SMF,38.4143,-121.3526,PHX
WN,33.4032,-117.525,SMF,38.4143,-121.3526,SNA
WN,33.5633,-118.2429,SMF,38.4143,-121.3526,LAX
WN,34.122,-118.2131,SMF,38.4143,-121.3526,BUR
WN,34.321,-117.364,SMF,38.4143,-121.3526,ONT
WN,36.449,-115.98,SMF,38.4143,-121.3526,LAS
WN,39.513,-104.401,SMF,38.4143,-121.3526,DEN
WN,41.479,-87.458,SMF,38.4143,-121.3526,MDW
WN,45.3519,-122.3551,SMF,38.4143,-121.3526,PDX
WN,47.2656,-122.1833,SMF,38.4143,-121.3526,SEA
WN,26.321,-81.4518,STL,38.4451,-90.2135,RSW
WN,26.421,-80.99,STL,38.4451,-90.2135,FLL
WN,27.5831,-82.3159,STL,38.4451,-90.2135,TPA
WN,28.2544,-81.1857,STL,38.4451,-90.2135,MCO
WN,29.321,-98.2811,STL,38.4451,-90.2135,SAT
WN,29.3843,-95.1644,STL,38.4451,-90.2135,HOU
WN,29.5936,-90.1528,STL,38.4451,-90.2135,MSY
WN,32.44,-117.1122,STL,38.4451,-90.2135,SAN
WN,32.5049,-96.516,STL,38.4451,-90.2135,DAL
WN,33.263,-112.029,STL,38.4451,-90.2135,PHX
WN,33.3825,-84.2537,STL,38.4451,-90.2135,ATL
WN,33.5633,-118.2429,STL,38.4451,-90.2135,LAX
WN,35.2335,-97.362,STL,38.4451,-90.2135,OKC
WN,35.5239,-78.4714,STL,38.4451,-90.2135,RDU
WN,36.1154,-95.5317,STL,38.4451,-90.2135,TUL
WN,36.449,-115.98,STL,38.4451,-90.2135,LAS
WN,36.728,-86.4041,STL,38.4451,-90.2135,BNA
WN,38.517,-77.215,STL,38.4451,-90.2135,DCA
WN,39.1031,-76.406,STL,38.4451,-90.2135,BWI
WN,39.1751,-94.425,STL,38.4451,-90.2135,MCI
WN,39.513,-104.401,STL,38.4451,-90.2135,DEN
WN,39.5219,-75.1428,STL,38.4451,-90.2135,PHL
WN,39.5952,-82.533,STL,38.4451,-90.2135,CMH
WN,40.4132,-74.107,STL,38.4451,-90.2135,EWR
WN,40.4638,-73.5221,STL,38.4451,-90.2135,LGA
WN,41.189,-95.5337,STL,38.4451,-90.2135,OMA
WN,41.479,-87.458,STL,38.4451,-90.2135,MDW
WN,42.1244,-83.2112,STL,38.4451,-90.2135,DTW
WN,42.2151,-71.018,STL,38.4451,-90.2135,BOS
WN,42.5251,-85.3122,STL,38.4451,-90.2135,GRR
WN,42.565,-87.5347,STL,38.4451,-90.2135,MKE
WN,44.5249,-93.13,STL,38.4451,-90.2135,MSP
WN,26.321,-81.4518,DCA,38.517,-77.215,RSW
WN,29.3843,-95.1644,DCA,38.517,-77.215,HOU
WN,30.114,-97.4011,DCA,38.517,-77.215,AUS
WN,33.3825,-84.2537,DCA,38.517,-77.215,ATL
WN,38.4451,-90.2135,DCA,38.517,-77.215,STL
WN,39.1751,-94.425,DCA,38.517,-77.215,MCI
WN,42.565,-87.5347,DCA,38.517,-77.215,MKE
WN,39.513,-104.401,IAD,38.564,-77.272,DEN
WN,41.479,-87.458,IAD,38.564,-77.272,MDW
WN,26.321,-81.4518,BWI,39.1031,-76.406,RSW
WN,26.4059,-80.544,BWI,39.1031,-76.406,PBI
WN,26.421,-80.99,BWI,39.1031,-76.406,FLL
WN,27.5831,-82.3159,BWI,39.1031,-76.406,TPA
WN,28.2544,-81.1857,BWI,39.1031,-76.406,MCO
WN,29.321,-98.2811,BWI,39.1031,-76.406,SAT
WN,29.3843,-95.1644,BWI,39.1031,-76.406,HOU
WN,29.5936,-90.1528,BWI,39.1031,-76.406,MSY
WN,30.114,-97.4011,BWI,39.1031,-76.406,AUS
WN,30.2938,-81.4116,BWI,39.1031,-76.406,JAX
WN,32.44,-117.1122,BWI,39.1031,-76.406,SAN
WN,32.5355,-80.225,BWI,39.1031,-76.406,CHS
WN,33.263,-112.029,BWI,39.1031,-76.406,PHX
WN,33.3346,-86.4512,BWI,39.1031,-76.406,BHM
WN,33.3825,-84.2537,BWI,39.1031,-76.406,ATL
WN,33.5633,-118.2429,BWI,39.1031,-76.406,LAX
WN,34.4346,-92.1327,BWI,39.1031,-76.406,LIT
WN,35.125,-80.5635,BWI,39.1031,-76.406,CLT
WN,35.232,-89.5836,BWI,39.1031,-76.406,MEM
WN,35.2335,-97.362,BWI,39.1031,-76.406,OKC
WN,35.5239,-78.4714,BWI,39.1031,-76.406,RDU
WN,36.449,-115.98,BWI,39.1031,-76.406,LAS
WN,36.534,-76.124,BWI,39.1031,-76.406,ORF
WN,36.728,-86.4041,BWI,39.1031,-76.406,BNA
WN,38.4451,-90.2135,BWI,39.1031,-76.406,STL
WN,39.1751,-94.425,BWI,39.1031,-76.406,MCI
WN,39.432,-86.1739,BWI,39.1031,-76.406,IND
WN,39.513,-104.401,BWI,39.1031,-76.406,DEN
WN,39.548,-84.139,BWI,39.1031,-76.406,DAY
WN,39.5952,-82.533,BWI,39.1031,-76.406,CMH
WN,40.2929,-80.1358,BWI,39.1031,-76.406,PIT
WN,40.4718,-111.5839,BWI,39.1031,-76.406,SLC
WN,40.4742,-73.6,BWI,39.1031,-76.406,ISP
WN,41.2442,-81.5059,BWI,39.1031,-76.406,CLE
WN,41.4326,-71.2541,BWI,39.1031,-76.406,PVD
WN,41.479,-87.458,BWI,39.1031,-76.406,MDW
WN,41.562,-72.4059,BWI,39.1031,-76.406,BDL
WN,42.1244,-83.2112,BWI,39.1031,-76.406,DTW
WN,42.2151,-71.018,BWI,39.1031,-76.406,BOS
WN,42.4453,-73.481,BWI,39.1031,-76.406,ALB
WN,42.5251,-85.3122,BWI,39.1031,-76.406,GRR
WN,42.5625,-78.4355,BWI,39.1031,-76.406,BUF
WN,42.565,-87.5347,BWI,39.1031,-76.406,MKE
WN,43.77,-77.402,BWI,39.1031,-76.406,ROC
WN,47.2656,-122.1833,BWI,39.1031,-76.406,SEA
WN,26.421,-80.99,MCI,39.1751,-94.425,FLL
WN,27.5831,-82.3159,MCI,39.1751,-94.425,TPA
WN,28.2544,-81.1857,MCI,39.1751,-94.425,MCO
WN,29.3843,-95.1644,MCI,39.1751,-94.425,HOU
WN,29.5936,-90.1528,MCI,39.1751,-94.425,MSY
WN,32.44,-117.1122,MCI,39.1751,-94.425,SAN
WN,32.5049,-96.516,MCI,39.1751,-94.425,DAL
WN,33.263,-112.029,MCI,39.1751,-94.425,PHX
WN,33.3825,-84.2537,MCI,39.1751,-94.425,ATL
WN,33.5633,-118.2429,MCI,39.1751,-94.425,LAX
WN,36.449,-115.98,MCI,39.1751,-94.425,LAS
WN,36.728,-86.4041,MCI,39.1751,-94.425,BNA
WN,37.4316,-122.1314,MCI,39.1751,-94.425,OAK
WN,38.4451,-90.2135,MCI,39.1751,-94.425,STL
WN,38.517,-77.215,MCI,39.1751,-94.425,DCA
WN,39.1031,-76.406,MCI,39.1751,-94.425,BWI
WN,39.432,-86.1739,MCI,39.1751,-94.425,IND
WN,39.513,-104.401,MCI,39.1751,-94.425,DEN
WN,41.479,-87.458,MCI,39.1751,-94.425,MDW
WN,42.2151,-71.018,MCI,39.1751,-94.425,BOS
WN,42.565,-87.5347,MCI,39.1751,-94.425,MKE
WN,44.5249,-93.13,MCI,39.1751,-94.425,MSP
WN,45.3519,-122.3551,MCI,39.1751,-94.425,PDX
WN,32.44,-117.1122,RNO,39.2954,-119.465,SAN
WN,33.263,-112.029,RNO,39.2954,-119.465,PHX
WN,33.5633,-118.2429,RNO,39.2954,-119.465,LAX
WN,36.449,-115.98,RNO,39.2954,-119.465,LAS
WN,39.513,-104.401,RNO,39.2954,-119.465,DEN
WN,41.479,-87.458,RNO,39.2954,-119.465,MDW
WN,45.3519,-122.3551,RNO,39.2954,-119.465,PDX
WN,47.2656,-122.1833,RNO,39.2954,-119.465,SEA
WN,26.321,-81.4518,IND,39.432,-86.1739,RSW
WN,26.421,-80.99,IND,39.432,-86.1739,FLL
WN,27.5831,-82.3159,IND,39.432,-86.1739,TPA
WN,28.2544,-81.1857,IND,39.432,-86.1739,MCO
WN,29.3843,-95.1644,IND,39.432,-86.1739,HOU
WN,33.263,-112.029,IND,39.432,-86.1739,PHX
WN,33.3825,-84.2537,IND,39.432,-86.1739,ATL
WN,36.449,-115.98,IND,39.432,-86.1739,LAS
WN,39.1031,-76.406,IND,39.432,-86.1739,BWI
WN,39.1751,-94.425,IND,39.432,-86.1739,MCI
WN,39.513,-104.401,IND,39.432,-86.1739,DEN
WN,26.421,-80.99,DEN,39.513,-104.401,FLL
WN,27.5831,-82.3159,DEN,39.513,-104.401,TPA
WN,28.2544,-81.1857,DEN,39.513,-104.401,MCO
WN,29.321,-98.2811,DEN,39.513,-104.401,SAT
WN,29.3843,-95.1644,DEN,39.513,-104.401,HOU
WN,29.5936,-90.1528,DEN,39.513,-104.401,MSY
WN,30.114,-97.4011,DEN,39.513,-104.401,AUS
WN,30.2938,-81.4116,DEN,39.513,-104.401,JAX
WN,32.44,-117.1122,DEN,39.513,-104.401,SAN
WN,32.658,-110.5629,DEN,39.513,-104.401,TUS
WN,33.263,-112.029,DEN,39.513,-104.401,PHX
WN,33.3825,-84.2537,DEN,39.513,-104.401,ATL
WN,33.4032,-117.525,DEN,39.513,-104.401,SNA
WN,33.5633,-118.2429,DEN,39.513,-104.401,LAX
WN,34.122,-118.2131,DEN,39.513,-104.401,BUR
WN,34.321,-117.364,DEN,39.513,-104.401,ONT
WN,35.139,-101.4221,DEN,39.513,-104.401,AMA
WN,35.2335,-97.362,DEN,39.513,-104.401,OKC
WN,35.5239,-78.4714,DEN,39.513,-104.401,RDU
